  -0.0000000000000000        0.0000000000000000     
   8.6097114022205615E-003   3.8536094884044303E-002
   3.0912995216990358E-002   7.3218965098208244E-002
   6.2433872990242230E-002  0.10452077642770963     
   9.9781816747748941E-002  0.13287514612942974     
  0.14050684033922747       0.15866835438279558     
  0.18289988682585667       0.18223763022505146     
  0.22580822462632258       0.20387632969218394     
  0.26847900507037437       0.22383805009897628     
  0.31044254506854491       0.24234080556154325     
  0.35142360310226617       0.25957318861007206     
  0.39127697409101453       0.27569771873964566     
  0.42994751915187202       0.29085477285838657     
  0.46743933527308079       0.30516675473858346     
  0.50379358567050492       0.31874004008362089     
  0.53907538827145973       0.33166787168114542     
  0.57336478652701417       0.34403262650505617     
  0.60674915772253635       0.35590703420797176     
  0.63932051627216302       0.36735614074667833     
  0.67117233695490153       0.37843843788944564     
  0.70239750979492765       0.38920676999595472     
  0.73308840677749243       0.39970954729597086     
  0.76333592053501798       0.40999136021015481     
  0.79322960560644273       0.42009370374201627     
  0.82285811159079092       0.43005569938089128     
  0.85230915477269642       0.43991456018853281     
  0.88167029614869552       0.44970613939282966     
  0.91102959866980926       0.45946543695964515     
  0.94047638057413097       0.46922703222397200     
  0.97010193803224876       0.47902549562553354     
   1.0000000000000000       0.48889594338958631     
